date,Amplitude,Phase Mod
2.52540135,135.508484,0.0
2.5822978,135.815567,0.6549260389635996
2.63956,136.165268,0.6611286395545315
2.69913483,136.34913600000002,0.6675817425747206
2.75615025,135.159653,0.6737576121323736
2.81347871,134.541382,0.6799673899591636
2.87054753,133.910309,0.686149043766663
2.92740536,133.39627099999998,0.6923078432881118
2.98589182,133.142273,0.6986430548475266
3.04388785,133.49838300000002,0.7049251433797471
3.1006248,133.7049,0.711070849265963
3.1590022999999996,133.621323,0.7173942583560281
3.21779418,132.07759099999998,0.7237625527916244
3.27397156,132.509262,0.7298476464552456
3.330537,132.66037,0.7359747745008032
3.3877727999999996,132.38443,0.7421745154625975
3.44449234,132.411087,0.7483183355100528
3.50213623,132.0656,0.7545622804890724
3.55972457,132.05455,0.7608002083317817
3.61794162,132.1847,0.7671062375924862
3.67603731,132.218979,0.7733991212247009
3.73279262,132.023727,0.7795468158529991
3.79041648,132.522369,0.7857885911967297
3.84661531,131.877869,0.7918760083090252
3.90499282,131.010269,0.7981994184822832
3.96169639,131.23764,0.8043415086707488
4.018894,130.970383,0.8105371129190294
4.07509661,130.69468700000002,0.8166249394782241
4.132385,130.588074,0.8228303769512437
4.1899510000000015,130.96485900000002,0.8290658849411148
4.247661,131.119431,0.8353169909080995
4.305242,131.14936799999998,0.8415541236872532
4.361808,131.1829,0.8476813123916107
4.421627,131.115875,0.8541608637317436
4.47822142,131.029129,0.8602911308701953
4.53557348,130.210236,0.8665034650321235
4.593458999999998,130.620651,0.8727735832001018
4.65218353,130.974319,0.8791345823318188
4.70935631,131.264236,0.8853274970122401
4.79365349,132.231674,0.8944585073206441
4.85051346,132.4186,0.9006175386453641
4.907148,133.093872,0.9067521515535506
4.96479034,133.657074,0.9129959286376776
5.02345562,133.575409,0.919350509851728
5.08051729,134.213455,0.9255313891763359
5.1379056,134.599945,0.931747649912364
5.193673,134.5599,0.9377883348353104
5.24971867,136.022186,0.9438591617658364
5.30771446,137.34944199999998,0.9501412243014282
5.36387825,137.314667,0.9562248459059596
5.4221910000000015,137.17926,0.9625412413222878
5.480046,138.726318,0.9688080535856719
5.53820944,138.674911,0.9751082758494802
5.59544134,137.92036399999998,0.9813075943660612
5.652094,139.2342,0.987444170019701
5.70800924,140.148346,0.9935008688658178
5.7680089999999975,139.199051,0.6723764927273279
5.82582474,139.63961799999998,0.6784696256757532
5.88315058,137.782288,0.6845111286384438
5.939717,136.705,0.6904725972190839
5.99617767,136.30159,0.6964229209314009
6.053775,135.028671,0.7024930359063946
6.11110258,134.762222,0.7085347222456421
6.17105961,135.678482,0.714853523232756
6.235232,134.756348,0.7216165760603801
6.291447,134.48988300000002,0.7275410088998755
6.349914,134.750275,0.7337027773749583
6.406815,134.2587,0.7396995069489176
6.4632629999999995,133.65712,0.7456484953848124
6.52265644,133.63378899999998,0.7519079002836224
6.580139999999999,134.058975,0.75796602517191
6.636978,134.05954,0.7639561152498473
6.694445,134.07798799999998,0.7700124948991809
6.754196,134.005539,0.7763095826265256
6.810967,133.829926,0.7822926116531375
6.867441,133.029526,0.7882443401985021
6.92470646,132.243973,0.7942794797838939
6.98255968,132.35997,0.8003765627055082
7.04359436,131.969666,0.8068089359606909
7.10014343,132.337234,0.8127685760452041
7.156949000000001,132.10548400000002,0.8187552483635225
7.21445465,132.641022,0.8248157012909709
7.27106,132.595459,0.8307812726585975
7.328616999999999,132.34411599999999,0.8368471373022484
7.38510656,132.2409,0.8428005056977415
7.442578,132.149155,0.8488573532734613
7.50043344,131.900177,0.8549546701582686
7.55867243,130.871323,0.8610924089271923
7.6159277,130.653763,0.8671264746004499
7.67234135,130.891,0.8730718429301803
7.72989559,130.850967,0.8791374167006722
7.787559,131.87,0.8852144957692709
7.84490967,132.839,0.891258615536505
7.903085000000001,133.664,0.8973896452527814
7.959989999999999,133.964966,0.9033867963820436
8.017603,133.743179,0.9094585627999364
8.07353,134.274933,0.915352643657616
8.131089,134.10742199999999,0.9214187190789184
8.188632,134.029678,0.9274831082790088
8.246655,134.196259,0.9335980841154592
8.304338000000001,135.0191,0.9396772277511544
8.361048,135.576447,0.9456538280593954
8.417425999999999,136.01843300000002,0.9515954392774878
8.474956,135.717514,0.9576584584228436
8.532994,136.034409,0.96377501509168
8.59218,135.770859,0.9700125581324764
8.649752000000001,136.068512,0.9760800036085135
8.706609,136.9448,0.9820720960741398
8.762714,137.52131699999998,0.9879849361428028
8.819423,137.856369,0.9939614310622182
8.876721,136.59638999999999,0.666880490550863
8.93339,136.960526,0.6734746380794059
8.990349,137.04866,0.6801025307381483
9.046924,136.8502,0.6866857401900055
9.106179,135.5249,0.6935808011899134
9.162435,134.8052,0.7001268909985514
9.219664,134.599075,0.7067862015371347
9.276363,134.16265900000002,0.7133838399412156
9.334471,134.2899,0.7201454331330588
9.392149,134.2315,0.726856990442192
9.448432,134.401367,0.7334062220388141
9.50633049,133.270538,0.7401434361195259
9.563993,133.302338,0.7468531909732565
9.621143,133.358292,0.7535033088729235
9.67807,133.0588,0.7601274779310918
9.73722649,133.0869,0.7670110760593589
9.79466152,132.75267,0.7736943607675113
9.850796,132.5251,0.7802263102029703
9.908206,133.12870800000002,0.7869066823572988
9.965394,133.148544,0.7935612220326469
10.0225983,132.938156,0.8002176584170373
10.0802469,132.77121,0.8069257946681438
10.13799,131.846771,0.8136449271771946
10.195132300000001,131.43364,0.8202941490854734
10.251317,132.1446,0.8268319422465824
10.3083115,131.612991,0.8334639657747114
10.3653812,131.414444,0.8401047397641883
10.422892599999999,131.269135,0.8467969110778348
10.48145,131.260376,0.8536107975852358
10.539133099999999,131.383255,0.8603229483432102
10.595420800000001,132.1591,0.8668727268436669
10.6537151,132.159546,0.8736559983725999
10.7100115,132.0432,0.8802067892269623
10.767016400000001,131.76341200000002,0.886840022925278
10.82382,131.7454,0.8934498328487335
10.880666699999999,132.830414,0.9000646579967122
