date,Amplitude,Phase Mod
1.81365359,108.644974,0.0
1.86300027,109.105263,0.015172838217969198
1.91206717,108.937851,0.030259651263087436
1.96075439,108.491333,0.045229722448072385
2.01090145,108.0645,0.06064865698402892
2.05977631,107.082237,0.07567642265551679
2.109,106.0343,0.0908114446035276
2.158048,105.217377,0.10589244638348427
2.20679355,104.061806,0.12088045254713968
2.25643945,102.631531,0.13614529323926874
2.30540252,101.425873,0.15120018122292042
2.35383439,100.628883,0.16609173883335573
2.4036715,99.97722,0.18141537169540725
2.45275021,99.2871552,0.19650581601256548
2.50325274,98.62207,0.21203404845471027
2.551914,98.16748,0.2269961376056427
2.60104942,97.8560944,0.2421040187930289
2.65081716,97.55097,0.2574063221596172
2.70046139,97.25272,0.2726706493695866
2.74940181,97.2015839,0.2877185730592749
2.798766,97.3394241,0.302896795153063
2.84887552,97.3262558,0.3183041871020268
2.90002155,97.42261,0.3340302792865749
2.94875145,97.4119949,0.34901347347669714
2.99779344,97.3314362,0.36409262733582737
3.04747319,97.26603,0.37936787603460814
3.09584951,97.25688,0.3942423534450582
3.14481688,97.1887,0.4092985635684027
3.19395232,96.94368,0.4244064509052759
3.244553,96.71745,0.4399648619545952
3.2927980000000003,96.8903046,0.4547989618337752
3.34169555,96.77043,0.4698337040982001
3.39100552,96.67055,0.4849952549328849
3.43980551,96.8828,0.5
3.48874378,96.8997345,0.5185096128916122
3.53767443,96.7249,0.5370163437187331
3.58671761,96.3464355,0.5555656360572986
3.634762,96.02657,0.5737371623599988
3.68381119,95.85715,0.5922887278229204
3.73304749,95.87211,0.6109110627198281
3.783086,95.7063141,0.6298368124403035
3.831886,95.97085,0.6482941283427797
3.88158679,96.67483,0.6670921443598419
3.931767,97.3562,0.6860714883766982
3.98126459,98.07188,0.7047926493406581
4.0299716,98.72179,0.7232147942225241
4.079292,99.21823,0.7418689377314686
4.12800264,100.087563,0.7602924555653169
4.175865,101.045074,0.7783951338103586
4.2239010000000015,101.353073,0.796563486816329
4.27187729,101.853539,0.8147092560859766
4.32092047,102.658951,0.8332585484245421
4.37013769,103.391441,0.8518736668135107
4.419739,104.327187,0.8706340571382372
4.46873426,105.214012,0.8891652249977443
4.51717949,105.720566,0.9074883584829518
4.566904,106.450844,0.9262953459658584
4.61579132,107.152931,0.9447856883606416
4.6647669999999986,107.895996,0.9633094506003668
4.71284342,108.251373,0.9814930914077462
4.76177454,108.894592,0.0
4.810579,109.285538,0.011608204039192492
4.85990047,109.260666,0.023339379576692958
4.9086620000000005,109.211021,0.03493737265976815
4.95723152,108.337044,0.04648969591558605
5.00690556,107.158279,0.05830473068435538
5.05596972,106.043663,0.06997470470500032
5.10396242,105.291351,0.08138983057652416
5.152812,104.62693,0.09300876646617162
5.201979,103.510956,0.10470320111404964
5.25100231,102.375076,0.11636345890927148
5.299775,101.34182,0.12796410641280498
5.349423000000002,100.36573,0.1397729475338385
5.3978800000000025,99.7629547,0.15129850776188225
5.44687033,99.5245361,0.1629509212213771
5.49885,99.03318,0.17531435307268528
5.54828024,98.06447,0.1870713996956017
5.59804773,97.6744156,0.1989086616679394
5.646489,97.3277359,0.21043048049510427
5.695461,96.914566,0.22207853414035195
5.74351072,96.56018,0.2335072222927477
5.792127,96.05025,0.2450706674751453
5.841628,95.79803,0.25684454445573435
5.8907876,95.75055,0.2685372190040254
5.93891954,95.79067,0.27998546328994056
5.987588,95.3572845,0.2915613195529394
6.036771,95.07658,0.3032595598215464
6.0854,95.10171,0.3148260304724233
6.133814,95.20766,0.3263413630947589
6.1829410000000005,95.23079,0.33802628369081544
6.2313300000000025,95.19428,0.3495356700307626
6.28005,95.2443161,0.3611237851495335
6.328504,95.38485,0.37264863182369057
6.3766690000000015,94.981,0.3841047394734367
6.42506933,94.79989,0.3956168206685622
6.47302961,94.93709,0.4070242354010847
6.52206659,94.93291,0.4186877446235164
